-0.41	-0.52	-3.08
-0.52	-0.19	-16.83
-0.19	-1.04	-14.89
-1.04	-0.93	14.87
-0.93	0.94	-3.96
0.94	-0.25	-11.37
-0.25	-0.71	2.92
-0.71	0.18	-6.37
0.18	-0.40	-0.01
-0.40	-0.00	-16.28
-0.00	-1.03	-7.25
-1.03	-0.46	-13.64
-0.46	-0.88	10.40
-0.88	0.67	22.56
0.67	1.45	-22.21
1.45	-1.41	36.49
-1.41	2.35	4.52
2.35	0.28	-5.64
0.28	-0.35	-19.12
-0.35	-1.20	-5.54
-1.20	-0.35	-9.79
-0.35	-0.63	6.70
-0.63	0.43	-6.29
0.43	-0.40	16.56
-0.40	1.07	-8.08
1.07	-0.51	7.02
-0.51	0.45	-6.34
0.45	-0.40	0.92
-0.40	0.06	-12.08
0.06	-0.77	5.20
-0.77	0.34	-11.09
0.34	-0.71	12.91
-0.71	0.84	-10.37
0.84	-0.67	3.76
-0.67	0.24	8.60
0.24	0.55	2.53
0.55	0.16	-8.71
0.16	-0.56	-2.04
-0.56	-0.13	3.74
-0.13	0.24	-5.04
0.24	-0.32	-6.92
-0.32	-0.45	-2.80
-0.45	-0.18	-1.67
-0.18	-0.11	-14.59
-0.11	-0.95	-7.00
-0.95	-0.46	-3.52
-0.46	-0.23	1.31
-0.23	0.09	-19.05
0.09	-1.26	-9.09
-1.26	-0.61	27.75
-0.61	1.87	-13.18
1.87	-0.87	9.53
-0.87	0.63	18.99
0.63	1.26	-11.15
1.26	-0.73	1.59
-0.73	0.10	-1.05
0.10	-0.07	-0.90
-0.07	-0.06	-2.42
-0.06	-0.16	0.92
-0.16	0.06	-8.54
0.06	-0.56	2.73
-0.56	0.18	-0.83
0.18	-0.05	-15.58
-0.05	-1.03	17.46
-1.03	1.17	-15.06
1.17	-1.00	3.85
-1.00	0.26	5.88
0.26	0.39	-7.66
0.39	-0.51	2.78
-0.51	0.19	-8.14
0.19	-0.54	-0.01
-0.54	-0.00	-2.25
-0.00	-0.15	-6.58
-0.15	-0.44	-5.04
-0.44	-0.34	-8.31
-0.34	-0.56	-0.29
-0.56	-0.02	-1.66
-0.02	-0.11	1.37
-0.11	0.09	0.07
0.09	0.00	-11.10
0.00	-0.75	-3.87
-0.75	-0.26	4.74
-0.26	0.33	4.58
0.33	0.31	-7.10
0.31	-0.48	3.05
-0.48	0.21	-36.23
0.21	-2.48	-23.76
-2.48	-1.67	15.67
-1.67	1.12	1.73
1.12	0.12	6.83
0.12	0.48	3.49
0.48	0.24	13.54
0.24	0.95	-7.88
0.95	-0.55	10.98
-0.55	0.76	-16.43
0.76	-1.14	-16.78
-1.14	-1.17	5.87
-1.17	0.42	9.03
0.42	0.64	-0.64
0.64	-0.04	-9.29
-0.04	-0.65	-0.48
-0.65	-0.03	-4.13
-0.03	-0.29	-4.66
-0.29	-0.33	-2.23
-0.33	-0.16	2.41
-0.16	0.17	6.72
0.17	0.48	-0.23
0.48	-0.02	-6.02
-0.02	-0.43	-10.99
-0.43	-0.78	7.35
-0.78	0.53	2.86
0.53	0.20	-18.12
0.20	-1.29	-3.22
-1.29	-0.23	-0.92
-0.23	-0.07	-27.01
-0.07	-1.95	-6.55
-1.95	-0.48	2.16
-0.48	0.16	19.04
0.16	1.40	5.50
1.40	0.40	-0.18
0.40	-0.01	-2.34
-0.01	-0.17	17.02
-0.17	1.24	33.86
1.24	2.43	-11.13
2.43	-0.78	-3.06
-0.78	-0.22	13.39
-0.22	0.95	-15.43
0.95	-1.08	-0.22
-1.08	-0.02	1.03
-0.02	0.07	-4.22
0.07	-0.30	4.36
-0.30	0.31	20.71
0.31	1.47	-0.63
1.47	-0.04	24.15
-0.04	1.69	3.57
1.69	0.24	-5.99
0.24	-0.41	-14.79
-0.41	-1.02	-11.54
-1.02	-0.80	4.25
-0.80	0.30	-0.28
0.30	-0.02	8.92
-0.02	0.62	14.40
0.62	1.00	5.05
1.00	0.35	0.47
0.35	0.03	-10.41
0.03	-0.71	-5.24
-0.71	-0.36	-1.26
-0.36	-0.09	-3.82
-0.09	-0.26	6.48
-0.26	0.45	-13.83
0.45	-0.96	8.27
-0.96	0.58	15.30
0.58	1.06	3.26
1.06	0.22	0.11
0.22	0.01	0.79
0.01	0.05	-1.73
0.05	-0.12	1.87
-0.12	0.13	4.58
0.13	0.31	-5.78
0.31	-0.39	-23.43
-0.39	-1.60	-3.00
-1.60	-0.21	-4.48
-0.21	-0.31	8.84
-0.31	0.62	-5.80
0.62	-0.40	-28.68
-0.40	-2.00	1.50
-2.00	0.11	1.64
0.11	0.12	-7.10
0.12	-0.50	11.01
-0.50	0.79	-1.19
0.79	-0.08	1.14
-0.08	0.08	0.69
0.08	0.05	-9.05
0.05	-0.64	11.41
-0.64	0.81	-0.32
0.81	-0.02	4.96
-0.02	0.35	0.03
0.35	0.00	-2.65
0.00	-0.19	-9.98
-0.19	-0.71	-1.60
-0.71	-0.11	0.18
-0.11	0.01	1.76
0.01	0.13	-3.07
0.13	-0.22	-0.58
-0.22	-0.04	-0.87
-0.04	-0.06	-7.12
-0.06	-0.51	-3.24
-0.51	-0.23	-25.99
-0.23	-1.87	10.32
-1.87	0.76	4.00
0.76	0.29	5.98
0.29	0.43	0.67
0.43	0.05	-25.95
0.05	-1.87	-22.13
-1.87	-1.63	0.42
-1.63	0.03	12.21
0.03	0.91	12.14
0.91	0.90	13.85
0.90	1.02	-3.73
1.02	-0.27	-9.11
-0.27	-0.66	-10.03
-0.66	-0.74	3.14
-0.74	0.23	-22.02
0.23	-1.62	6.69
-1.62	0.50	0.02
0.50	0.00	10.99
0.00	0.82	2.22
0.82	0.16	12.90
0.16	0.95	6.44
0.95	0.47	-8.51
0.47	-0.62	-3.35
-0.62	-0.25	-33.12
-0.25	-2.43	2.81
-2.43	0.21	-11.86
0.21	-0.89	-6.27
-0.89	-0.48	21.30
-0.48	1.62	-9.51
1.62	-0.71	30.18
-0.71	2.28	2.29
2.28	0.17	-13.20
0.17	-0.97	-1.94
-0.97	-0.14	-13.74
-0.14	-1.02	-14.22
-1.02	-1.07	9.30
-1.07	0.71	-15.25
0.71	-1.15	16.73
-1.15	1.28	-10.67
1.28	-0.80	0.14
-0.80	0.01	-29.63
0.01	-2.25	-7.32
-2.25	-0.57	-0.14
-0.57	-0.01	32.29
-0.01	2.53	2.99
2.53	0.23	19.10
0.23	1.45	-14.60
1.45	-1.10	2.86
-1.10	0.22	-1.82
0.22	-0.14	-2.23
-0.14	-0.17	-0.64
-0.17	-0.05	-20.77
-0.05	-1.58	9.64
-1.58	0.74	19.94
0.74	1.53	5.86
1.53	0.44	7.69
0.44	0.58	15.04
0.58	1.12	4.60
1.12	0.34	-3.41
0.34	-0.25	9.14
-0.25	0.67	5.86
0.67	0.43	-0.48
0.43	-0.04	22.47
-0.04	1.64	10.74
1.64	0.77	3.51
0.77	0.25	-7.91
0.25	-0.56	5.45
-0.56	0.39	-3.38
0.39	-0.24	-9.29
-0.24	-0.66	-18.72
-0.66	-1.35	-5.03
-1.35	-0.37	11.59
-0.37	0.85	-1.61
0.85	-0.12	8.22
-0.12	0.60	5.64
0.60	0.41	-21.21
0.41	-1.53	0.69
-1.53	0.05	17.31
0.05	1.26	-18.86
1.26	-1.36	-10.12
-1.36	-0.74	23.61
-0.74	1.74	15.88
1.74	1.15	0.88
1.15	0.06	14.42
0.06	1.03	5.66
1.03	0.40	-10.57
0.40	-0.74	-5.19
-0.74	-0.37	2.26
-0.37	0.16	6.98
0.16	0.50	3.99
0.50	0.28	-19.40
0.28	-1.37	-4.33
-1.37	-0.31	10.11
-0.31	0.73	2.63
0.73	0.19	4.23
0.19	0.30	-5.58
0.30	-0.40	-1.57
-0.40	-0.11	-8.32
-0.11	-0.59	1.67
-0.59	0.12	-24.86
0.12	-1.78	-0.22
-1.78	-0.02	-4.96
-0.02	-0.36	-13.28
-0.36	-0.97	-9.27
-0.97	-0.69	20.97
-0.69	1.56	5.30
1.56	0.39	4.46
0.39	0.33	-8.41
0.33	-0.61	6.50
-0.61	0.48	-4.59
0.48	-0.33	-1.85
-0.33	-0.14	-2.28
-0.14	-0.17	-5.80
-0.17	-0.43	4.55
-0.43	0.34	-0.98
0.34	-0.07	-3.19
-0.07	-0.23	-14.81
-0.23	-1.09	7.27
-1.09	0.54	1.27
0.54	0.09	-9.13
0.09	-0.68	9.31
-0.68	0.69	-1.99
0.69	-0.15	-2.91
-0.15	-0.22	-2.72
-0.22	-0.20	0.57
-0.20	0.04	-19.36
0.04	-1.44	-1.45
-1.44	-0.11	-11.68
-0.11	-0.88	0.60
-0.88	0.05	3.32
0.05	0.25	2.10
0.25	0.16	7.63
0.16	0.58	-11.41
0.58	-0.86	1.35
-0.86	0.10	-0.62
0.10	-0.05	-0.88
-0.05	-0.07	-6.46
-0.07	-0.49	-14.37
-0.49	-1.10	-4.58
-1.10	-0.35	6.41
-0.35	0.50	-3.02
0.50	-0.23	-0.40
-0.23	-0.03	-11.38
-0.03	-0.88	-2.89
-0.88	-0.23	3.25
-0.23	0.25	-3.76
0.25	-0.29	-0.24
-0.29	-0.02	-19.46
-0.02	-1.52	5.42
-1.52	0.43	-13.38
0.43	-1.06	15.79
-1.06	1.26	-0.10
1.26	-0.01	-11.33
-0.01	-0.90	-10.28
-0.90	-0.82	-2.42
-0.82	-0.19	-35.95
-0.19	-2.90	14.31
-2.90	1.19	-3.91
1.19	-0.32	-3.93
-0.32	-0.32	13.91
-0.32	1.15	10.74
1.15	0.88	18.72
0.88	1.51	-20.84
1.51	-1.66	26.66
-1.66	2.16	-2.54
2.16	-0.20	-1.39
-0.20	-0.11	-12.80
-0.11	-1.02	0.30
-1.02	0.02	2.38
0.02	0.19	-51.77
0.19	-4.15	-2.64
-4.15	-0.22	-33.88
-0.22	-2.84	3.12
-2.84	0.27	26.25
0.27	2.26	4.94
2.26	0.42	22.67
0.42	1.90	0.48
1.90	0.04	20.78
0.04	1.71	20.90
1.71	1.69	-6.03
1.69	-0.48	12.07
-0.48	0.96	-24.15
0.96	-1.91	-10.60
-1.91	-0.86	46.82
-0.86	3.81	-14.80
3.81	-1.16	-7.89
-1.16	-0.63	7.92
-0.63	0.63	-23.25
0.63	-1.84	-19.62
-1.84	-1.58	35.02
-1.58	2.87	31.79
2.87	2.54	-0.50
2.54	-0.04	-42.59
-0.04	-3.32	-12.95
-3.32	-1.04	25.14
-1.04	2.05	-15.94
2.05	-1.27	-22.86
-1.27	-1.85	-5.51
-1.85	-0.45	15.50
-0.45	1.28	-24.52
1.28	-2.00	23.72
-2.00	1.98	-20.92
1.98	-1.71	3.59
-1.71	0.30	-11.71
0.30	-0.97	-0.65
-0.97	-0.05	-39.43
-0.05	-3.30	9.51
-3.30	0.82	-20.94
0.82	-1.80	-20.08
-1.80	-1.76	-24.72
-1.76	-2.20	32.19
-2.20	2.93	28.98
2.93	2.56	-9.34
2.56	-0.80	24.32
-0.80	2.11	-12.43
2.11	-1.06	-26.52
-1.06	-2.28	-6.87
-2.28	-0.60	37.20
-0.60	3.29	35.33
3.29	3.03	2.00
3.03	0.17	11.92
0.17	0.99	-6.90
0.99	-0.57	-20.43
-0.57	-1.69	-15.81
-1.69	-1.33	-10.60
-1.33	-0.90	-8.04
-0.90	-0.69	31.67
-0.69	2.74	12.72
2.74	1.07	-33.38
1.07	-2.78	8.73
-2.78	0.75	30.45
0.75	2.59	14.47
2.59	1.20	-5.97
1.20	-0.49	-2.84
-0.49	-0.23	-33.28
-0.23	-2.75	-17.53
-2.75	-1.49	18.33
-1.49	1.58	-15.25
1.58	-1.30	-38.53
-1.30	-3.31	-0.29
-3.31	-0.03	17.12
-0.03	1.52	53.24
1.52	4.67	-1.13
4.67	-0.09	11.73
-0.09	0.98	-25.68
0.98	-2.13	-6.17
-2.13	-0.52	-51.88
-0.52	-4.42	51.77
-4.42	4.62	-53.07
4.62	-4.53	79.92
-4.53	7.14	0.69
7.14	0.06	60.27
0.06	5.02	-6.29
5.02	-0.50	32.89
-0.50	2.62	5.34
2.62	0.41	8.39
0.41	0.65	4.22
0.65	0.32	27.05
0.32	2.07	5.49
2.07	0.41	7.59
0.41	0.57	-1.22
0.57	-0.09	-17.96
-0.09	-1.34	0.89
-1.34	0.07	-21.29
0.07	-1.60	10.70
-1.60	0.82	-7.27
0.82	-0.55	8.85
-0.55	0.68	-4.08
0.68	-0.31	5.85
-0.31	0.45	24.31
0.45	1.84	9.42
1.84	0.70	-14.00
0.70	-1.03	-1.34
-1.03	-0.10	1.79
-0.10	0.13	-19.03
0.13	-1.42	-13.23
-1.42	-1.00	-10.74
-1.00	-0.82	-16.57
-0.82	-1.28	-11.65
-1.28	-0.91	15.05
-0.91	1.19	3.64
1.19	0.28	8.38
0.28	0.65	-17.16
0.65	-1.32	-6.86
-1.32	-0.54	-3.86
-0.54	-0.30	-2.22
-0.30	-0.18	22.45
-0.18	1.77	-16.04
1.77	-1.25	-0.85
-1.25	-0.07	18.02
-0.07	1.42	-9.44
1.42	-0.73	5.38
-0.73	0.42	1.23
0.42	0.10	13.99
0.10	1.09	12.78
1.09	0.98	1.61
0.98	0.12	30.65
0.12	2.33	-14.10
2.33	-1.05	-5.41
-1.05	-0.41	-5.22
-0.41	-0.39	-4.19
-0.39	-0.32	1.09
-0.32	0.08	15.90
0.08	1.21	10.33
1.21	0.77	-2.92
0.77	-0.22	-11.70
-0.22	-0.87	0.49
-0.87	0.04	8.30
0.04	0.62	10.88
0.62	0.81	-6.57
0.81	-0.49	15.08
-0.49	1.12	-10.87
1.12	-0.80	-6.09
-0.80	-0.45	-5.10
-0.45	-0.38	12.22
-0.38	0.92	9.30
0.92	0.69	4.60
0.69	0.34	2.39
0.34	0.18	-3.13
0.18	-0.23	-4.82
-0.23	-0.35	-8.42
-0.35	-0.62	-11.99
-0.62	-0.89	2.13
-0.89	0.16	-7.02
0.16	-0.52	-17.74
-0.52	-1.33	-7.48
-1.33	-0.57	14.54
-0.57	1.11	-5.16
1.11	-0.39	-0.11
-0.39	-0.01	-0.25
-0.01	-0.02	10.30
-0.02	0.78	3.71
0.78	0.28	5.34
0.28	0.40	2.03
0.40	0.15	-2.91
0.15	-0.22	0.24
-0.22	0.02	-0.46
0.02	-0.03	-6.58
-0.03	-0.49	2.43
-0.49	0.18	-8.82
0.18	-0.66	-9.25
-0.66	-0.70	3.61
-0.70	0.28	-4.14
0.28	-0.32	-12.12
-0.32	-0.93	-3.77
-0.93	-0.29	4.61
-0.29	0.36	-19.17
0.36	-1.48	-5.49
-1.48	-0.43	-16.84
-0.43	-1.32	24.99
-1.32	1.99	14.52
1.99	1.13	7.89
1.13	0.61	-9.17
0.61	-0.70	24.91
-0.70	1.92	1.80
1.92	0.14	-11.69
0.14	-0.88	11.02
-0.88	0.84	9.82
0.84	0.74	-22.53
0.74	-1.69	-2.11
-1.69	-0.16	20.89
-0.16	1.60	-7.34
1.60	-0.55	-13.78
-0.55	-1.04	1.30
-1.04	0.10	8.04
0.10	0.61	27.57
0.61	2.10	-2.58
2.10	-0.19	-4.11
-0.19	-0.31	-8.31
-0.31	-0.62	4.31
-0.62	0.32	-3.17
0.32	-0.24	-7.28
-0.24	-0.55	-0.99
-0.55	-0.07	3.69
-0.07	0.28	-5.52
0.28	-0.42	-8.18
-0.42	-0.62	-3.77
-0.62	-0.29	-3.07
-0.29	-0.23	3.56
-0.23	0.27	-21.47
0.27	-1.64	-9.78
-1.64	-0.76	23.20
-0.76	1.82	-2.91
1.82	-0.22	-5.45
-0.22	-0.42	-0.34
-0.42	-0.03	-7.49
-0.03	-0.58	-3.09
-0.58	-0.24	1.66
-0.24	0.13	13.10
0.13	1.02	-1.78
1.02	-0.14	-9.48
-0.14	-0.73	2.20
-0.73	0.17	-11.48
0.17	-0.89	-4.73
-0.89	-0.37	1.75
-0.37	0.14	2.35
0.14	0.18	2.71
0.18	0.21	-6.36
0.21	-0.50	1.67
-0.50	0.13	-14.23
0.13	-1.12	0.24
-1.12	0.02	1.90
0.02	0.15	-1.27
0.15	-0.10	-0.97
-0.10	-0.08	-0.77
-0.08	-0.06	2.07
-0.06	0.16	-4.24
0.16	-0.34	-7.52
-0.34	-0.60	-3.17
-0.60	-0.25	-1.04
-0.25	-0.08	-7.64
-0.08	-0.61	6.36
-0.61	0.51	-1.13
0.51	-0.09	-0.06
-0.09	-0.00	-7.40
-0.00	-0.60	-4.72
-0.60	-0.38	-4.53
-0.38	-0.37	-0.63
-0.37	-0.05	1.59
-0.05	0.13	-3.18
0.13	-0.26	-15.46
-0.26	-1.27	-25.52
-1.27	-2.12	7.21
-2.12	0.61	1.64
0.61	0.14	8.95
0.14	0.75	-17.62
0.75	-1.47	17.11
-1.47	1.45	1.89
1.45	0.16	-3.04
0.16	-0.25	-18.10
-0.25	-1.51	-0.25
-1.51	-0.02	19.41
-0.02	1.65	1.46
1.65	0.12	14.33
0.12	1.19	5.17
1.19	0.43	-5.31
0.43	-0.44	9.85
-0.44	0.81	2.60
0.81	0.21	-4.79
0.21	-0.39	-23.10
-0.39	-1.89	-4.39
-1.89	-0.37	-9.19
-0.37	-0.77	-1.12
-0.77	-0.09	0.52
-0.09	0.04	-1.33
0.04	-0.11	3.19
-0.11	0.27	-0.02
0.27	-0.00	-2.54
-0.00	-0.21	-2.82
-0.21	-0.24	-2.09
-0.24	-0.18	-12.27
-0.18	-1.04	18.81
-1.04	1.61	-8.52
1.61	-0.72	-2.38
-0.72	-0.20	4.29
-0.20	0.37	-8.33
0.37	-0.71	-4.45
-0.71	-0.38	-0.17
-0.38	-0.01	-7.09
-0.01	-0.61	1.91
-0.61	0.16	0.78
0.16	0.07	-23.72
0.07	-2.04	9.21
-2.04	0.81	-5.04
0.81	-0.44	3.53
-0.44	0.31	2.97
0.31	0.26	-5.54
0.26	-0.48	6.51
-0.48	0.57	-23.84
0.57	-2.08	9.45
-2.08	0.84	5.50
0.84	0.48	2.93
0.48	0.26	-17.12
0.26	-1.50	-0.93
-1.50	-0.08	0.41
-0.08	0.04	-3.97
0.04	-0.35	0.80
-0.35	0.07	-12.35
0.07	-1.10	-5.37
-1.10	-0.48	-5.31
-0.48	-0.48	-7.03
-0.48	-0.64	12.67
-0.64	1.16	-14.41
1.16	-1.30	-9.81
-1.30	-0.90	-30.96
-0.90	-2.87	-0.41
-2.87	-0.04	15.67
-0.04	1.49	-17.37
1.49	-1.63	8.11
-1.63	0.77	-3.46
0.77	-0.33	15.49
-0.33	1.47	4.33
1.47	0.41	3.94
0.41	0.37	18.53
0.37	1.72	-1.62
1.72	-0.15	-13.16
-0.15	-1.20	-0.13
-1.20	-0.01	4.36
-0.01	0.40	5.86
0.40	0.54	31.59
0.54	2.90	6.73
2.90	0.60	-6.15
0.60	-0.55	4.17
-0.55	0.37	1.43
0.37	0.13	-6.78
0.13	-0.60	5.40
-0.60	0.48	-24.26
0.48	-2.15	-0.07
-2.15	-0.01	4.60
-0.01	0.42	7.71
0.42	0.70	1.17
0.70	0.11	-12.35
0.11	-1.11	-8.99
-1.11	-0.82	-24.08
-0.82	-2.20	13.89
-2.20	1.30	-12.23
1.30	-1.13	-6.37
-1.13	-0.59	31.60
-0.59	2.97	-1.31
2.97	-0.12	0.17
-0.12	0.02	-16.59
0.02	-1.51	-0.79
-1.51	-0.07	-7.71
-0.07	-0.72	-9.98
-0.72	-0.93	-32.21
-0.93	-3.04	-5.48
-3.04	-0.53	4.79
-0.53	0.47	3.34
0.47	0.33	10.53
0.33	1.02	33.33
1.02	3.20	2.19
3.20	0.20	-3.07
0.20	-0.29	18.35
-0.29	1.71	3.27
1.71	0.30	17.89
0.30	1.63	4.31
1.63	0.39	-1.47
0.39	-0.13	-1.43
-0.13	-0.13	0.62
-0.13	0.06	-25.60
0.06	-2.30	1.97
-2.30	0.18	-4.76
0.18	-0.44	-31.15
-0.44	-2.87	6.31
-2.87	0.60	-11.53
0.60	-1.09	14.41
-1.09	1.37	37.95
1.37	3.56	-4.45
3.56	-0.40	-27.67
-0.40	-2.52	18.70
-2.52	1.75	13.65
1.75	1.25	-35.11
1.25	-3.18	6.08
-3.18	0.57	-0.38
0.57	-0.04	14.04
-0.04	1.31	-16.10
1.31	-1.48	43.46
-1.48	4.06	5.75
4.06	0.52	16.14
0.52	1.44	-1.26
1.44	-0.11	21.76
-0.11	1.92	14.23
1.92	1.23	-15.88
1.23	-1.36	3.94
-1.36	0.34	-48.85
0.34	-4.21	17.27
-4.21	1.55	37.72
1.55	3.34	7.73
3.34	0.66	28.66
0.66	2.44	-15.57
2.44	-1.30	20.09
-1.30	1.69	-15.42
1.69	-1.28	-7.65
-1.28	-0.64	28.34
-0.64	2.39	5.23
2.39	0.43	-8.61
0.43	-0.71	-2.73
-0.71	-0.23	1.23
-0.23	0.10	-9.65
0.10	-0.80	-5.39
-0.80	-0.45	19.54
-0.45	1.64	-1.02
1.64	-0.08	-13.35
-0.08	-1.10	-0.82
-1.10	-0.07	-2.11
-0.07	-0.18	-7.93
-0.18	-0.66	-3.99
-0.66	-0.34	6.99
-0.34	0.59	-2.00
0.59	-0.17	-9.34
-0.17	-0.79	-8.67
-0.79	-0.74	3.84
-0.74	0.33	-0.05
0.33	-0.00	-6.63
-0.00	-0.57	-0.86
-0.57	-0.07	1.99
-0.07	0.17	6.45
0.17	0.55	-8.36
0.55	-0.71	-5.91
-0.71	-0.51	5.93
-0.51	0.51	0.38
0.51	0.03	-6.75
0.03	-0.58	-8.95
-0.58	-0.77	-0.52
-0.77	-0.05	0.25
-0.05	0.02	-4.63
0.02	-0.40	-5.16
-0.40	-0.45	-1.95
-0.45	-0.17	0.20
-0.17	0.02	-15.73
0.02	-1.38	-4.18
-1.38	-0.37	-0.48
-0.37	-0.04	-2.60
-0.04	-0.23	-11.22
-0.23	-1.01	-1.55
-1.01	-0.14	2.30
-0.14	0.21	-10.64
0.21	-0.96	13.41
-0.96	1.23	1.16
1.23	0.10	-2.42
0.10	-0.22	-7.24
-0.22	-0.65	-4.64
-0.65	-0.42	-19.36
-0.42	-1.77	2.96
-1.77	0.28	-10.34
0.28	-0.96	2.39
-0.96	0.22	-13.78
0.22	-1.29	9.45
-1.29	0.89	-3.08
0.89	-0.29	34.17
-0.29	3.21	6.04
3.21	0.55	-14.13
0.55	-1.28	-15.32
-1.28	-1.41	10.66
-1.41	0.99	12.97
0.99	1.20	-5.33
1.20	-0.49	4.61
-0.49	0.42	-5.02
0.42	-0.46	24.72
-0.46	2.26	21.56
2.26	1.93	12.19
1.93	1.07	-14.20
1.07	-1.23	12.43
-1.23	1.09	-2.78
1.09	-0.24	-9.46
-0.24	-0.83	10.76
-0.83	0.95	-2.00
0.95	-0.17	-3.29
-0.17	-0.29	-4.55
-0.29	-0.40	-0.62
-0.40	-0.05	-3.53
-0.05	-0.31	-17.89
-0.31	-1.58	11.32
-1.58	1.02	-0.22
1.02	-0.02	1.58
-0.02	0.14	-1.30
0.14	-0.12	-5.89
-0.12	-0.52	-2.57
-0.52	-0.23	-3.97
-0.23	-0.36	-11.58
-0.36	-1.04	-6.39
-1.04	-0.58	13.10
-0.58	1.20	-1.25
1.20	-0.11	6.18
-0.11	0.56	-7.70
0.56	-0.69	-4.06
-0.69	-0.37	-6.40
-0.37	-0.58	-4.01
-0.58	-0.37	11.31
-0.37	1.04	2.73
1.04	0.25	-6.06
0.25	-0.55	9.32
-0.55	0.85	-0.38
0.85	-0.03	-13.23
-0.03	-1.19	-4.14
-1.19	-0.38	19.14
-0.38	1.75	-4.98
1.75	-0.45	0.59
-0.45	0.05	-14.86
0.05	-1.34	3.52
-1.34	0.32	14.90
0.32	1.36	0.52
1.36	0.05	-1.02
0.05	-0.09	-15.82
-0.09	-1.43	-6.24
-1.43	-0.57	11.27
-0.57	1.04	-5.50
1.04	-0.50	0.07
-0.50	0.01	-23.78
0.01	-2.18	-2.67
-2.18	-0.25	-20.13
-0.25	-1.89	-1.09
-1.89	-0.10	-2.53
-0.10	-0.24	-6.69
-0.24	-0.64	29.92
-0.64	2.89	-23.48
2.89	-2.20	20.78
-2.20	1.99	3.54
1.99	0.33	12.65
0.33	1.19	13.31
1.19	1.23	-11.51
1.23	-1.05	9.66
-1.05	0.89	6.85
0.89	0.63	-10.23
0.63	-0.93	8.88
-0.93	0.82	-4.54
0.82	-0.41	-18.83
-0.41	-1.72	3.00
-1.72	0.28	-4.70
0.28	-0.44	-6.01
-0.44	-0.56	-7.90
-0.56	-0.74	-2.86
-0.74	-0.27	-14.26
-0.27	-1.35	-15.25
-1.35	-1.47	4.64
-1.47	0.45	27.23
0.45	2.64	3.53
2.64	0.33	2.37
0.33	0.22	-18.60
0.22	-1.75	6.40
-1.75	0.61	10.09
0.61	0.96	10.79
0.96	1.02	-7.00
1.02	-0.65	3.64
-0.65	0.34	-2.81
0.34	-0.26	3.27
-0.26	0.31	-16.13
0.31	-1.51	-3.29
-1.51	-0.31	-6.61
